GUT_GENOME001853_00543	GUT_GENOME001853_00543;42854a94bc7c3e8a02661b282de98fcc	247	PANTHER	PTHR43204:SF1		4	GUT_GENOME001853_00543;244	7.3E-76	T	21-06-2019	IPR010230	FeS cluster assembly SUF system, ATPase SufC	GO:0005524
GUT_GENOME001853_00543	GUT_GENOME001853_00543;42854a94bc7c3e8a02661b282de98fcc	247	ProSitePatterns	PS00211	ABC transporters family signature.	145	GUT_GENOME001853_00543;159	-	T	21-06-2019	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
GUT_GENOME001853_00543	GUT_GENOME001853_00543;42854a94bc7c3e8a02661b282de98fcc	247	Gene3D	G3DSA:3.40.50.300		3	GUT_GENOME001853_00543;245	3.6E-57	T	21-06-2019
GUT_GENOME001853_00543	GUT_GENOME001853_00543;42854a94bc7c3e8a02661b282de98fcc	247	Pfam	PF00005	ABC transporter	20	GUT_GENOME001853_00543;171	1.3E-23	T	21-06-2019	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
GUT_GENOME001853_00543	GUT_GENOME001853_00543;42854a94bc7c3e8a02661b282de98fcc	247	SMART	SM00382		29	GUT_GENOME001853_00543;222	4.9E-5	T	21-06-2019	IPR003593	AAA+ ATPase domain
GUT_GENOME001853_00543	GUT_GENOME001853_00543;42854a94bc7c3e8a02661b282de98fcc	247	CDD	cd03217	ABC_FeS_Assembly	5	GUT_GENOME001853_00543;240	1.10258E-112	T	21-06-2019	IPR010230	FeS cluster assembly SUF system, ATPase SufC	GO:0005524
GUT_GENOME001853_00543	GUT_GENOME001853_00543;42854a94bc7c3e8a02661b282de98fcc	247	PANTHER	PTHR43204		4	GUT_GENOME001853_00543;244	7.3E-76	T	21-06-2019
GUT_GENOME001853_00542	GUT_GENOME001853_00542;3e4abdde35bf405d9d5cb7023e46c663	469	PANTHER	PTHR30508:SF1		1	GUT_GENOME001853_00542;469	0.0	T	21-06-2019
GUT_GENOME001853_00542	GUT_GENOME001853_00542;3e4abdde35bf405d9d5cb7023e46c663	469	PANTHER	PTHR30508		1	GUT_GENOME001853_00542;469	0.0	T	21-06-2019
GUT_GENOME001853_00542	GUT_GENOME001853_00542;3e4abdde35bf405d9d5cb7023e46c663	469	SUPERFAMILY	SSF101960		36	GUT_GENOME001853_00542;466	0.0	T	21-06-2019	IPR037284	SUF system FeS cluster assembly, SufBD superfamily
GUT_GENOME001853_00542	GUT_GENOME001853_00542;3e4abdde35bf405d9d5cb7023e46c663	469	TIGRFAM	TIGR01980	sufB: FeS assembly protein SufB	16	GUT_GENOME001853_00542;460	0.0	T	21-06-2019	IPR010231	SUF system FeS cluster assembly, SufB	GO:0016226
GUT_GENOME001853_00542	GUT_GENOME001853_00542;3e4abdde35bf405d9d5cb7023e46c663	469	Pfam	PF01458	Uncharacterized protein family (UPF0051)	215	GUT_GENOME001853_00542;440	8.7E-74	T	21-06-2019	IPR000825	SUF system FeS cluster assembly, SufBD	GO:0016226
GUT_GENOME001853_00545	GUT_GENOME001853_00545;f7fe4874e81adf93da3134792848e742	138	PANTHER	PTHR33452		12	GUT_GENOME001853_00545;137	4.6E-23	T	21-06-2019
GUT_GENOME001853_00545	GUT_GENOME001853_00545;f7fe4874e81adf93da3134792848e742	138	Pfam	PF07681	DoxX	16	GUT_GENOME001853_00545;100	8.3E-14	T	21-06-2019	IPR032808	DoxX family
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	CDD	cd06828	PLPDE_III_DapDC	20	GUT_GENOME001853_00544;391	5.53165E-140	T	21-06-2019	IPR002986	Diaminopimelate decarboxylase, LysA	GO:0008836|GO:0009089	KEGG: 00300+4.1.1.20|MetaCyc: PWY-2941|MetaCyc: PWY-2942|MetaCyc: PWY-5097
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	SUPERFAMILY	SSF50621		257	GUT_GENOME001853_00544;410	2.51E-42	T	21-06-2019	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	Pfam	PF02784	Pyridoxal-dependent decarboxylase, pyridoxal binding domain	32	GUT_GENOME001853_00544;280	2.0E-32	T	21-06-2019	IPR022644	Orn/DAP/Arg decarboxylase 2, N-terminal	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PRINTS	PR01181	Diaminopimelate decarboxylase signature	380	GUT_GENOME001853_00544;402	5.0E-8	T	21-06-2019	IPR002986	Diaminopimelate decarboxylase, LysA	GO:0008836|GO:0009089	KEGG: 00300+4.1.1.20|MetaCyc: PWY-2941|MetaCyc: PWY-2942|MetaCyc: PWY-5097
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PRINTS	PR01181	Diaminopimelate decarboxylase signature	71	GUT_GENOME001853_00544;88	5.0E-8	T	21-06-2019	IPR002986	Diaminopimelate decarboxylase, LysA	GO:0008836|GO:0009089	KEGG: 00300+4.1.1.20|MetaCyc: PWY-2941|MetaCyc: PWY-2942|MetaCyc: PWY-5097
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PRINTS	PR01181	Diaminopimelate decarboxylase signature	298	GUT_GENOME001853_00544;316	5.0E-8	T	21-06-2019	IPR002986	Diaminopimelate decarboxylase, LysA	GO:0008836|GO:0009089	KEGG: 00300+4.1.1.20|MetaCyc: PWY-2941|MetaCyc: PWY-2942|MetaCyc: PWY-5097
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	Pfam	PF00278	Pyridoxal-dependent decarboxylase, C-terminal sheet domain	282	GUT_GENOME001853_00544;370	2.7E-19	T	21-06-2019	IPR022643	Orn/DAP/Arg decarboxylase 2, C-terminal	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	ProSitePatterns	PS00879	Orn/DAP/Arg decarboxylases family 2 signature 2.	221	GUT_GENOME001853_00544;234	-	T	21-06-2019	IPR022657	Orn/DAP/Arg decarboxylase 2, conserved site
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PANTHER	PTHR43727:SF6		1	GUT_GENOME001853_00544;413	0.0	T	21-06-2019
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	Gene3D	G3DSA:2.40.37.10		12	GUT_GENOME001853_00544;410	1.5E-102	T	21-06-2019	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	Gene3D	G3DSA:3.20.20.10		29	GUT_GENOME001853_00544;276	1.5E-102	T	21-06-2019	IPR029066	PLP-binding barrel
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PRINTS	PR01179	Ornithine/diaminopimelate/arginine (ODA) decarboxylase family signature	370	GUT_GENOME001853_00544;383	1.6E-9	T	21-06-2019	IPR000183	Ornithine/DAP/Arg decarboxylase	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PRINTS	PR01179	Ornithine/diaminopimelate/arginine (ODA) decarboxylase family signature	271	GUT_GENOME001853_00544;290	1.6E-9	T	21-06-2019	IPR000183	Ornithine/DAP/Arg decarboxylase	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PRINTS	PR01179	Ornithine/diaminopimelate/arginine (ODA) decarboxylase family signature	73	GUT_GENOME001853_00544;85	1.6E-9	T	21-06-2019	IPR000183	Ornithine/DAP/Arg decarboxylase	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PRINTS	PR01179	Ornithine/diaminopimelate/arginine (ODA) decarboxylase family signature	53	GUT_GENOME001853_00544;71	1.6E-9	T	21-06-2019	IPR000183	Ornithine/DAP/Arg decarboxylase	GO:0003824
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	PANTHER	PTHR43727		1	GUT_GENOME001853_00544;413	0.0	T	21-06-2019
GUT_GENOME001853_00544	GUT_GENOME001853_00544;e4c095730036eaf06dd1e62948a99c37	418	SUPERFAMILY	SSF51419		21	GUT_GENOME001853_00544;281	3.34E-57	T	21-06-2019	IPR029066	PLP-binding barrel
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	Gene3D	G3DSA:3.90.640.10		182	GUT_GENOME001853_00547;255	3.7E-96	T	21-06-2019
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	PANTHER	PTHR42749		8	GUT_GENOME001853_00547;322	5.9E-86	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	SUPERFAMILY	SSF53067		149	GUT_GENOME001853_00547;321	4.54E-37	T	21-06-2019
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	SUPERFAMILY	SSF53067		9	GUT_GENOME001853_00547;144	1.1E-25	T	21-06-2019
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	PRINTS	PR01652	Bacterial cell shape determinant MreB/Mbl protein signature	47	GUT_GENOME001853_00547;65	7.4E-30	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	PRINTS	PR01652	Bacterial cell shape determinant MreB/Mbl protein signature	67	GUT_GENOME001853_00547;90	7.4E-30	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	PRINTS	PR01652	Bacterial cell shape determinant MreB/Mbl protein signature	183	GUT_GENOME001853_00547;203	7.4E-30	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	PRINTS	PR01652	Bacterial cell shape determinant MreB/Mbl protein signature	296	GUT_GENOME001853_00547;322	7.4E-30	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	PRINTS	PR01652	Bacterial cell shape determinant MreB/Mbl protein signature	128	GUT_GENOME001853_00547;147	7.4E-30	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	Hamap	MF_02207	Cell shape-determining protein MreB [mreB].	9	GUT_GENOME001853_00547;336	31.64	T	21-06-2019
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	Gene3D	G3DSA:3.30.420.40		150	GUT_GENOME001853_00547;313	3.7E-96	T	21-06-2019
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	CDD	cd10225	MreB_like	12	GUT_GENOME001853_00547;321	5.64942E-128	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	PANTHER	PTHR42749:SF1		8	GUT_GENOME001853_00547;322	5.9E-86	T	21-06-2019
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	Pfam	PF06723	MreB/Mbl protein	10	GUT_GENOME001853_00547;327	2.8E-94	T	21-06-2019	IPR004753	Cell shape determining protein MreB	GO:0000902
GUT_GENOME001853_00547	GUT_GENOME001853_00547;e44162f1f2be1340e81dc68778861006	345	Gene3D	G3DSA:3.30.420.40		13	GUT_GENOME001853_00547;321	3.7E-96	T	21-06-2019
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	ProSiteProfiles	PS50249	MPN domain profile.	109	GUT_GENOME001853_00546;231	28.73	T	21-06-2019	IPR037518	MPN domain
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	ProSitePatterns	PS01302	Uncharacterized protein family UPF0758 signature.	180	GUT_GENOME001853_00546;185	-	T	21-06-2019	IPR020891	Uncharacterised protein family UPF0758, conserved site
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	SUPERFAMILY	SSF102712		151	GUT_GENOME001853_00546;197	1.44E-5	T	21-06-2019
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	TIGRFAM	TIGR00608	radc: DNA repair protein RadC	16	GUT_GENOME001853_00546;231	3.5E-60	T	21-06-2019	IPR001405	Uncharacterised protein family UPF0758
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	CDD	cd08071	MPN_DUF2466	116	GUT_GENOME001853_00546;225	3.59421E-38	T	21-06-2019	IPR025657	RadC-like JAB domain
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	Pfam	PF04002	RadC-like JAB domain	112	GUT_GENOME001853_00546;227	3.0E-39	T	21-06-2019	IPR025657	RadC-like JAB domain
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	Gene3D	G3DSA:3.40.140.10		109	GUT_GENOME001853_00546;231	2.2E-40	T	21-06-2019
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	PANTHER	PTHR30471:SF3		8	GUT_GENOME001853_00546;229	8.9E-65	T	21-06-2019
GUT_GENOME001853_00546	GUT_GENOME001853_00546;660300a42eca6b5b24ac0270541bac0a	232	PANTHER	PTHR30471		8	GUT_GENOME001853_00546;229	8.9E-65	T	21-06-2019	IPR001405	Uncharacterised protein family UPF0758
GUT_GENOME001853_00945	GUT_GENOME001853_00945;ef7480c710701bdafb7013c3927b003e	159	SUPERFAMILY	SSF48317		13	GUT_GENOME001853_00945;87	3.4E-5	T	21-06-2019	IPR036938	Phosphatidic acid phosphatase type 2/haloperoxidase superfamily
GUT_GENOME001853_00945	GUT_GENOME001853_00945;ef7480c710701bdafb7013c3927b003e	159	PANTHER	PTHR31446		6	GUT_GENOME001853_00945;149	2.4E-44	T	21-06-2019	IPR003832	Protein of unknown function DUF212
GUT_GENOME001853_00945	GUT_GENOME001853_00945;ef7480c710701bdafb7013c3927b003e	159	Pfam	PF02681	Divergent PAP2 family	10	GUT_GENOME001853_00945;146	5.4E-45	T	21-06-2019	IPR003832	Protein of unknown function DUF212
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	Pfam	PF01479	S4 domain	5	GUT_GENOME001853_00944;48	2.0E-6	T	21-06-2019	IPR002942	RNA-binding S4 domain	GO:0003723	Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	Gene3D	G3DSA:3.10.290.10		1	GUT_GENOME001853_00944;63	9.0E-23	T	21-06-2019	IPR036986	RNA-binding S4 domain superfamily	GO:0003723
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	CDD	cd00165	S4	5	GUT_GENOME001853_00944;61	3.2405E-7	T	21-06-2019	IPR002942	RNA-binding S4 domain	GO:0003723	Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	PIRSF	PIRSF005578		1	GUT_GENOME001853_00944;263	1.1E-101	T	21-06-2019	IPR004538	Haemolysin A /rRNA methyltransferase TlyA	GO:0003723
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	TIGRFAM	TIGR00478	tly: TlyA family rRNA methyltransferase/putative hemolysin	6	GUT_GENOME001853_00944;237	9.0E-80	T	21-06-2019	IPR004538	Haemolysin A /rRNA methyltransferase TlyA	GO:0003723
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	PANTHER	PTHR32319:SF0		2	GUT_GENOME001853_00944;249	7.3E-109	T	21-06-2019	IPR004538	Haemolysin A /rRNA methyltransferase TlyA	GO:0003723
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	CDD	cd02440	AdoMet_MTases	86	GUT_GENOME001853_00944;177	0.00632887	T	21-06-2019
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	SUPERFAMILY	SSF55174		4	GUT_GENOME001853_00944;70	2.94E-11	T	21-06-2019
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	PANTHER	PTHR32319		2	GUT_GENOME001853_00944;249	7.3E-109	T	21-06-2019
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	SMART	SM00363		5	GUT_GENOME001853_00944;70	1.1E-6	T	21-06-2019	IPR002942	RNA-binding S4 domain	GO:0003723	Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	ProSiteProfiles	PS50889	S4 RNA-binding domain profile.	5	GUT_GENOME001853_00944;66	12.621	T	21-06-2019	IPR002942	RNA-binding S4 domain	GO:0003723	Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72649|Reactome: R-HSA-72689|Reactome: R-HSA-72695|Reactome: R-HSA-72702|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-975956|Reactome: R-HSA-975957
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	Pfam	PF01728	FtsJ-like methyltransferase	61	GUT_GENOME001853_00944;238	1.1E-19	T	21-06-2019	IPR002877	Ribosomal RNA methyltransferase FtsJ domain	GO:0008168|GO:0032259
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	SUPERFAMILY	SSF53335		53	GUT_GENOME001853_00944;247	1.83E-24	T	21-06-2019	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase
GUT_GENOME001853_00944	GUT_GENOME001853_00944;9e9b713d7bbe21282a87537c3d956de1	267	Gene3D	G3DSA:3.40.50.150		64	GUT_GENOME001853_00944;267	9.8E-80	T	21-06-2019
GUT_GENOME001853_00947	GUT_GENOME001853_00946;8302ca5215506438c4f6e5153a89632c	134	PANTHER	PTHR43281:SF1		3	GUT_GENOME001853_00946;134	3.4E-36	T	21-06-2019
GUT_GENOME001853_00947	GUT_GENOME001853_00946;8302ca5215506438c4f6e5153a89632c	134	Gene3D	G3DSA:1.10.600.10		1	GUT_GENOME001853_00946;134	1.4E-36	T	21-06-2019	IPR008949	Isoprenoid synthase domain superfamily
GUT_GENOME001853_00947	GUT_GENOME001853_00946;8302ca5215506438c4f6e5153a89632c	134	SUPERFAMILY	SSF48576		2	GUT_GENOME001853_00946;127	1.89E-31	T	21-06-2019	IPR008949	Isoprenoid synthase domain superfamily
GUT_GENOME001853_00947	GUT_GENOME001853_00946;8302ca5215506438c4f6e5153a89632c	134	ProSitePatterns	PS00444	Polyprenyl synthases signature 2.	53	GUT_GENOME001853_00946;65	-	T	21-06-2019	IPR033749	Polyprenyl synthetase, conserved site
