#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
GUT_GENOME001440_00889	658659.HMPREF0983_02087	GUT_GENOME001429_01105;1.1e-54	GUT_GENOME001429_01105;219.9	Erysipelotrichia	thiN		2.7.6.2	ko:K00949	ko00730,ko01100,map00730,map01100		R00619	RC00002,RC00017	ko00000,ko00001,ko01000				Bacteria	1VA0W@1239,3VR9Q@526524,COG1564@1,COG1564@2	NA|NA|NA	H	Psort location Cytoplasmic, score
GUT_GENOME001440_02255	1123313.ATUT01000001_gene1248	GUT_GENOME001429_01230;1.7e-106	GUT_GENOME001429_01230;392.5	Erysipelotrichia													Bacteria	1TYTP@1239,3VPFJ@526524,COG1284@1,COG1284@2	NA|NA|NA	S	Psort location CytoplasmicMembrane, score
GUT_GENOME001440_02254	1226325.HMPREF1548_04224	GUT_GENOME001429_01231;8.1e-23	GUT_GENOME001429_01231;114.0	Clostridiaceae													Bacteria	1VNT6@1239,24QGG@186801,2CCBG@1,33MUG@2,36N60@31979	NA|NA|NA
GUT_GENOME001440_00885	552396.HMPREF0863_02538	GUT_GENOME001429_01109;5.6e-98	GUT_GENOME001429_01109;364.0	Erysipelotrichia	stp		3.1.3.16	ko:K20074					ko00000,ko01000,ko01009				Bacteria	1V6K5@1239,3VQA8@526524,COG0631@1,COG0631@2	NA|NA|NA	T	Psort location Cytoplasmic, score
GUT_GENOME001440_00886	552396.HMPREF0863_02537	GUT_GENOME001429_01108;5.5e-178	GUT_GENOME001429_01108;630.9	Erysipelotrichia													Bacteria	1TP3F@1239,3VP78@526524,COG0515@1,COG0515@2	NA|NA|NA	KLT	Psort location CytoplasmicMembrane, score
GUT_GENOME001440_00880	742723.HMPREF9477_01917	GUT_GENOME001429_01008;5.6e-87	GUT_GENOME001429_01008;327.0	unclassified Lachnospiraceae	uppS		2.5.1.31	ko:K00806	ko00900,ko01110,map00900,map01110		R06447	RC00279,RC02839	ko00000,ko00001,ko01000,ko01006				Bacteria	1TRKB@1239,248R2@186801,27RN2@186928,COG0020@1,COG0020@2	NA|NA|NA	I	Putative undecaprenyl diphosphate synthase
GUT_GENOME001440_00882	1235800.C819_00765	GUT_GENOME001429_01006;2.5e-24	GUT_GENOME001429_01006;118.2	unclassified Lachnospiraceae	lrgA	GO:0000270,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0006810,GO:0008104,GO:0008150,GO:0008152,GO:0008565,GO:0009056,GO:0009057,GO:0009253,GO:0015031,GO:0015833,GO:0016020,GO:0030203,GO:0033036,GO:0042886,GO:0043170,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575		ko:K05338,ko:K06518	ko02020,map02020				ko00000,ko00001,ko02000	1.E.14.1,1.E.14.2			Bacteria	1VEN4@1239,24MMB@186801,27NV0@186928,COG1380@1,COG1380@2	NA|NA|NA	S	LrgA family
GUT_GENOME001440_00883	585394.RHOM_12660	GUT_GENOME001429_01005;4.1e-71	GUT_GENOME001429_01005;274.6	Clostridia	lrgB			ko:K05339	ko02020,map02020				ko00000,ko00001				Bacteria	1TRGN@1239,24AGM@186801,COG1346@1,COG1346@2	NA|NA|NA	M	Psort location CytoplasmicMembrane, score
GUT_GENOME001440_02478	658659.HMPREF0983_00212	GUT_GENOME001429_01789;1.1e-148	GUT_GENOME001429_01789;532.7	Erysipelotrichia	corA			ko:K03284					ko00000,ko02000	1.A.35.1,1.A.35.3			Bacteria	1TPI8@1239,3VPIC@526524,COG0598@1,COG0598@2	NA|NA|NA	P	COG COG0598 Mg2 and Co2 transporters
GUT_GENOME001440_01690	1232449.BAHV02000012_gene2239	GUT_GENOME001429_01591;3.3e-112	GUT_GENOME001429_01591;411.4	Clostridia				ko:K02538					ko00000,ko03000				Bacteria	1TT5A@1239,25CDV@186801,COG3711@1,COG3711@2	NA|NA|NA	K	CAT RNA binding domain
GUT_GENOME001440_01691	552396.HMPREF0863_00363	GUT_GENOME001429_01592;8.6e-33	GUT_GENOME001429_01592;146.0	Erysipelotrichia	yabO	GO:0008150,GO:0040007											Bacteria	1VEI5@1239,3VRKQ@526524,COG1188@1,COG1188@2	NA|NA|NA	J	S4 domain protein
GUT_GENOME001440_01612	658659.HMPREF0983_01966	GUT_GENOME001429_00931;4.3e-97	GUT_GENOME001429_00931;361.3	Erysipelotrichia													Bacteria	1TP77@1239,3VNUI@526524,COG0583@1,COG0583@2	NA|NA|NA	K	Bacterial regulatory helix-turn-helix protein, lysR family
GUT_GENOME001440_01613	658659.HMPREF0983_01966	GUT_GENOME001429_00931;4.3e-97	GUT_GENOME001429_00931;361.3	Erysipelotrichia													Bacteria	1TP77@1239,3VNUI@526524,COG0583@1,COG0583@2	NA|NA|NA	K	Bacterial regulatory helix-turn-helix protein, lysR family
GUT_GENOME001440_01610	658659.HMPREF0983_01074	GUT_GENOME001429_00929;2.4e-33	GUT_GENOME001429_00929;148.7	Erysipelotrichia			3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036				Bacteria	1VBJR@1239,3VR4H@526524,COG0860@1,COG0860@2	NA|NA|NA	M	Ami_3
GUT_GENOME001440_01611	658659.HMPREF0983_01074	GUT_GENOME001429_00929;2.4e-33	GUT_GENOME001429_00929;148.7	Erysipelotrichia			3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036				Bacteria	1VBJR@1239,3VR4H@526524,COG0860@1,COG0860@2	NA|NA|NA	M	Ami_3
GUT_GENOME001440_00215	999413.HMPREF1094_03401	GUT_GENOME001429_00136;2.6e-248	GUT_GENOME001429_00136;864.4	Erysipelotrichia	spoIVA	GO:0000003,GO:0000166,GO:0000270,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0006022,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009653,GO:0009847,GO:0009987,GO:0010927,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019954,GO:0022607,GO:0030154,GO:0030203,GO:0030312,GO:0030435,GO:0030436,GO:0030554,GO:0031160,GO:0032502,GO:0032553,GO:0032555,GO:0032559,GO:0032989,GO:0034301,GO:0034622,GO:0035639,GO:0036094,GO:0042244,GO:0042546,GO:0042601,GO:0042763,GO:0043167,GO:0043168,GO:0043170,GO:0043591,GO:0043595,GO:0043933,GO:0043934,GO:0043936,GO:0044085,GO:0044426,GO:0044462,GO:0044464,GO:0045229,GO:0048646,GO:0048856,GO:0048869,GO:0051258,GO:0051259,GO:0065003,GO:0070499,GO:0070590,GO:0070726,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901363,GO:1901564		ko:K06398					ko00000				Bacteria	1TPPG@1239,3VPK2@526524,COG0699@1,COG0699@2	NA|NA|NA	S	Stage IV sporulation protein A
GUT_GENOME001440_00214	552396.HMPREF0863_00926	GUT_GENOME001429_00135;6e-291	GUT_GENOME001429_00135;1006.1	Erysipelotrichia	prfC	GO:0003674,GO:0003676,GO:0003723,GO:0003747,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006415,GO:0006518,GO:0006807,GO:0008079,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0016150,GO:0019538,GO:0022411,GO:0032984,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576		ko:K02837,ko:K07133					ko00000,ko03012				Bacteria	1TPYT@1239,3VP97@526524,COG4108@1,COG4108@2	NA|NA|NA	J	Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP
GUT_GENOME001440_00217	658659.HMPREF0983_01003	GUT_GENOME001429_00138;1.5e-76	GUT_GENOME001429_00138;292.7	Erysipelotrichia	yugP			ko:K06973					ko00000				Bacteria	1TPD3@1239,3VPV2@526524,COG2738@1,COG2738@2	NA|NA|NA	S	Psort location CytoplasmicMembrane, score
GUT_GENOME001440_02002	552396.HMPREF0863_00381	GUT_GENOME001429_02062;8.3e-74	GUT_GENOME001429_02062;283.5	Erysipelotrichia	purE	GO:0003674,GO:0003824,GO:0004638,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0016853,GO:0016866,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034023,GO:0034641,GO:0034654,GO:0040007,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	5.4.99.18	ko:K01588	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R07405	RC01947	ko00000,ko00001,ko00002,ko01000			iETEC_1333.ETEC_0575,iJN678.purE,iJN746.PP_5336,iNJ661.Rv3275c,iPC815.YPO3076,iUTI89_1310.UTI89_C0551	Bacteria	1V1MV@1239,3VQ15@526524,COG0041@1,COG0041@2	NA|NA|NA	F	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)
GUT_GENOME001440_02000	999413.HMPREF1094_01048	GUT_GENOME001429_02060;1.6e-183	GUT_GENOME001429_02060;648.7	Erysipelotrichia	purM	GO:0003674,GO:0003824,GO:0004641,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009150,GO:0009152,GO:0009165,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016882,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.3.1,6.3.4.13	ko:K01933,ko:K11788	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04144,R04208	RC00090,RC00166,RC01100	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_1844,iECSF_1327.ECSF_2340	Bacteria	1TP9J@1239,3VNPY@526524,COG0150@1,COG0150@2	NA|NA|NA	F	Psort location Cytoplasmic, score
GUT_GENOME001440_00744	742765.HMPREF9457_03495	GUT_GENOME001429_00207;2.9e-226	GUT_GENOME001429_00207;790.8	Dorea													Bacteria	1TPCB@1239,2485Y@186801,27W6F@189330,COG0582@1,COG0582@2	NA|NA|NA	L	DNA binding domain of tn916 integrase
GUT_GENOME001440_02006	1211844.CBLM010000121_gene263	GUT_GENOME001429_02066;2e-99	GUT_GENOME001429_02066;369.0	Erysipelotrichia													Bacteria	1TRM7@1239,3VQ9D@526524,COG1307@1,COG1307@2	NA|NA|NA	S	EDD domain protein, DegV family
GUT_GENOME001440_02007	502347.ESCAB7627_0579	GUT_GENOME001429_02067;3.2e-50	GUT_GENOME001429_02067;205.3	Escherichia	nagB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016853,GO:0016860,GO:0016861,GO:0043877,GO:0044424,GO:0044444,GO:0044464	3.1.1.31,3.5.99.6	ko:K01057,ko:K02080,ko:K02564	ko00030,ko00052,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00052,map00520,map01100,map01110,map01120,map01130,map01200	M00004,M00006,M00008	R00765,R02035,R08365	RC00163,RC00537	ko00000,ko00001,ko00002,ko01000			iB21_1397.B21_02959,iECB_1328.ECB_03008,iECD_1391.ECD_03008,iECNA114_1301.ECNA114_3225,iECSF_1327.ECSF_2979,iZ_1308.Z0825	Bacteria	1R8UH@1224,1RY0A@1236,3XNZ8@561,COG0363@1,COG0363@2	NA|NA|NA	G	galactosamine-6-phosphate isomerase activity
GUT_GENOME001440_02004	1033810.HLPCO_000802	GUT_GENOME001429_02064;6.2e-22	GUT_GENOME001429_02064;110.2	Bacteria													Bacteria	COG2314@1,COG2314@2	NA|NA|NA	J	TM2 domain
GUT_GENOME001440_02005	1123313.ATUT01000022_gene1258	GUT_GENOME001429_02065;4.4e-65	GUT_GENOME001429_02065;255.0	Erysipelotrichia	dagK												Bacteria	1V1DP@1239,3VQKD@526524,COG1597@1,COG1597@2	NA|NA|NA	I	Diacylglycerol kinase catalytic domain
GUT_GENOME001440_00211	552396.HMPREF0863_00930	GUT_GENOME001429_00132;8.5e-66	GUT_GENOME001429_00132;257.3	Erysipelotrichia													Bacteria	1VETM@1239,2ETHW@1,33M1S@2,3VRJE@526524	NA|NA|NA
GUT_GENOME001440_02008	999413.HMPREF1094_03706	GUT_GENOME001429_02068;3.3e-21	GUT_GENOME001429_02068;108.6	Erysipelotrichia													Bacteria	1VGNC@1239,2DZX0@1,335KN@2,3VUS1@526524	NA|NA|NA
GUT_GENOME001440_02009	1232447.BAHW02000014_gene846	GUT_GENOME001429_02069;1.6e-63	GUT_GENOME001429_02069;249.6	unclassified Clostridiales													Bacteria	1TSZZ@1239,24B3M@186801,26AVE@186813,COG0561@1,COG0561@2	NA|NA|NA	S	Sucrose-6F-phosphate phosphohydrolase
GUT_GENOME001440_00210	552396.HMPREF0863_00931	GUT_GENOME001429_00131;2.4e-93	GUT_GENOME001429_00131;348.2	Erysipelotrichia	efp	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576		ko:K02356					ko00000,ko03012				Bacteria	1TR8P@1239,3VPPN@526524,COG0231@1,COG0231@2	NA|NA|NA	J	Involved in peptide bond synthesis. Stimulates efficient translation and peptide-bond synthesis on native or reconstituted 70S ribosomes in vitro. Probably functions indirectly by altering the affinity of the ribosome for aminoacyl-tRNA, thus increasing their reactivity as acceptors for peptidyl transferase
GUT_GENOME001440_00213	908340.HMPREF9406_2009	GUT_GENOME001429_00134;5.7e-223	GUT_GENOME001429_00134;780.0	Clostridiaceae	der	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	1.1.1.399,1.1.1.95	ko:K00058,ko:K03977	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko03009,ko04147				Bacteria	1TPNM@1239,2493T@186801,36DFQ@31979,COG1160@1,COG1160@2	NA|NA|NA	S	GTPase that plays an essential role in the late steps of ribosome biogenesis
GUT_GENOME001440_00212	999413.HMPREF1094_03406	GUT_GENOME001429_00133;1.5e-83	GUT_GENOME001429_00133;315.8	Erysipelotrichia	cmk	GO:0003674,GO:0003824,GO:0004127,GO:0004592,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006520,GO:0006573,GO:0006575,GO:0006725,GO:0006732,GO:0006753,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009081,GO:0009108,GO:0009110,GO:0009117,GO:0009123,GO:0009165,GO:0009987,GO:0015939,GO:0015940,GO:0016053,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019752,GO:0032787,GO:0033317,GO:0034641,GO:0034654,GO:0042364,GO:0042398,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046939,GO:0046940,GO:0050145,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605	2.5.1.19,2.7.4.25,6.3.2.1	ko:K00800,ko:K00945,ko:K03977,ko:K13799	ko00240,ko00400,ko00410,ko00770,ko01100,ko01110,ko01130,ko01230,map00240,map00400,map00410,map00770,map01100,map01110,map01130,map01230	M00022,M00052,M00119	R00158,R00512,R01665,R02473,R03460	RC00002,RC00096,RC00141,RC00350	ko00000,ko00001,ko00002,ko01000,ko03009				Bacteria	1V3IA@1239,3VQIU@526524,COG0283@1,COG0283@2	NA|NA|NA	F	Belongs to the cytidylate kinase family. Type 1 subfamily
GUT_GENOME001440_00866	411467.BACCAP_03709	GUT_GENOME001429_01713;5.2e-25	GUT_GENOME001429_01713;119.8	unclassified Clostridiales				ko:K07729					ko00000,ko03000				Bacteria	1VERT@1239,24QJJ@186801,269PY@186813,COG1476@1,COG1476@2	NA|NA|NA	K	Cro/C1-type HTH DNA-binding domain
GUT_GENOME001440_00864	471875.RUMLAC_00973	GUT_GENOME001431_00787;2.5e-177	GUT_GENOME001431_00787;627.9	Ruminococcaceae													Bacteria	1TRIS@1239,25CEW@186801,3WGZD@541000,COG1533@1,COG1533@2	NA|NA|NA	L	Psort location Cytoplasmic, score
GUT_GENOME001440_00865	397288.C806_01577	GUT_GENOME001431_00788;1.5e-36	GUT_GENOME001431_00788;158.7	unclassified Lachnospiraceae													Bacteria	1V8U5@1239,24VZW@186801,27S0C@186928,2C010@1,32R65@2	NA|NA|NA
GUT_GENOME001440_00862	1256908.HMPREF0373_00086	GUT_GENOME001431_00785;1.9e-74	GUT_GENOME001431_00785;285.0	Eubacteriaceae	mgrA			ko:K06075					ko00000,ko03000				Bacteria	1V8KT@1239,24B99@186801,25W1Z@186806,COG1846@1,COG1846@2	NA|NA|NA	K	helix_turn_helix multiple antibiotic resistance protein
GUT_GENOME001440_00863	1256908.HMPREF0373_00087	GUT_GENOME001431_00786;2.8e-136	GUT_GENOME001431_00786;491.1	Eubacteriaceae													Bacteria	1TPRY@1239,247VT@186801,25VZW@186806,COG4422@1,COG4422@2	NA|NA|NA	S	Protein of unknown function (DUF5131)
GUT_GENOME001440_00860	411459.RUMOBE_01921	GUT_GENOME001431_00783;4.8e-60	GUT_GENOME001431_00783;236.9	Clostridia	algA												Bacteria	1V7HI@1239,24JQZ@186801,COG0662@1,COG0662@2	NA|NA|NA	G	Cupin domain
GUT_GENOME001440_00861	1280698.AUJS01000042_gene3268	GUT_GENOME001431_00784;5.6e-58	GUT_GENOME001431_00784;229.9	Dorea	yybR												Bacteria	1VA9M@1239,25NNG@186801,27X9B@189330,COG1733@1,COG1733@2	NA|NA|NA	K	HxlR-like helix-turn-helix
GUT_GENOME001440_00868	658088.HMPREF0987_01419	GUT_GENOME001431_00791;1.1e-68	GUT_GENOME001431_00791;265.8	unclassified Lachnospiraceae				ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440				ko00000,ko00001,ko03029,ko03032,ko03400				Bacteria	1V3WT@1239,24HF9@186801,27MR3@186928,COG0629@1,COG0629@2	NA|NA|NA	L	Single-strand binding protein family
GUT_GENOME001440_00869	411460.RUMTOR_00994	GUT_GENOME001431_00792;1.4e-66	GUT_GENOME001431_00792;258.8	Blautia													Bacteria	1UENR@1239,25JN0@186801,2B8TQ@1,3223T@2,3Y10K@572511	NA|NA|NA	S	Psort location Cytoplasmic, score 8.87
